trade_date,ts_code,open,high,low,close,vol,amount,log_return,log_return_seasonal_diff,month,quarter,dayofweek,is_monday,is_before_holiday
2019-07-10,600519.SH,980.93,990.58,977.0,982.52,28166.7,2774054.724,0.0065966398369345924,-0.004404795355282154,7,3,2,0,0
2019-07-11,600519.SH,989.96,998.38,976.0,981.5,30514.19,3011117.079,-0.0010386860538114107,0.003143891309804303,7,3,3,0,0
2019-07-12,600519.SH,981.3,991.5,980.01,986.09,28173.85,2778937.975,0.0046656146110128915,0.00784468435453256,7,3,4,0,0
2019-07-15,600519.SH,967.8,980.1,951.13,975.93,59870.4,5785726.59,-0.010356765798007928,-0.0270456629598943,7,3,0,1,0
2019-07-16,600519.SH,975.45,982.3,965.0,968.0,33245.24,3226755.644,-0.008158775252944395,0.004313929173395792,7,3,1,0,0
2019-07-17,600519.SH,968.0,972.99,962.13,963.5,25468.87,2459954.487,-0.004659599422155658,-0.05215198029417856,7,3,2,0,0
2019-07-18,600519.SH,961.5,963.0,947.18,947.5,39252.95,3748507.464,-0.01674555089783958,-0.01007516454607238,7,3,3,0,0
2019-07-19,600519.SH,955.0,960.8,948.0,955.87,28014.81,2679887.449,0.008794983584659022,0.04566139710673944,7,3,4,0,0
2019-07-22,600519.SH,960.0,964.0,950.25,957.02,28125.49,2695084.029,0.0012023693349281217,0.008007535001022248,7,3,0,1,0
2019-07-23,600519.SH,962.3,962.59,943.86,953.98,32483.95,3087319.264,-0.0031815830082244645,-0.02198053340408279,7,3,1,0,0
2019-07-24,600519.SH,958.31,959.9,944.69,946.36,46771.2,4450509.786,-0.008019660523856054,0.00705610316565064,7,3,2,0,0
2019-07-25,600519.SH,945.97,963.36,938.15,963.0,38255.7,3633246.146,0.017430365454037755,0.026405804611330908,7,3,3,0,0
2019-07-26,600519.SH,961.97,971.0,958.55,965.03,26467.59,2556208.822,0.0021057771405370573,-0.004490862696397535,7,3,4,0,0
2019-07-29,600519.SH,962.03,979.5,960.01,976.41,26981.33,2626793.557,0.011723391231916125,0.012762077285727536,7,3,0,1,0
2019-07-30,600519.SH,976.5,983.0,971.0,978.93,19537.97,1911965.179,0.0025775582713993828,-0.0020880563396135088,7,3,1,0,0
2019-07-31,600519.SH,975.0,981.77,966.59,972.6,22526.2,2191909.987,-0.006487240472292655,0.003869525325715273,7,3,2,0,0
2019-08-01,600519.SH,976.51,977.0,953.02,959.3,35089.52,3385045.858,-0.013769046145784003,-0.005610270892839608,8,3,3,0,0
2019-08-02,600519.SH,944.0,957.98,943.0,954.45,39719.4,3772328.947,-0.005068593476990735,-0.0004089940548350768,8,3,4,0,0
2019-08-05,600519.SH,945.0,954.0,940.0,942.43,36774.31,3473341.317,-0.012673612339968443,0.004071938557871135,8,3,0,1,0
2019-08-06,600519.SH,931.0,948.0,923.8,946.3,43991.16,4121445.01,0.0040979975072445995,-0.004696986077414422,8,3,1,0,0
2019-08-07,600519.SH,949.5,955.53,945.0,945.0,26869.98,2553463.419,-0.0013747160204440334,-0.002577085355372155,8,3,2,0,0
2019-08-08,600519.SH,953.5,974.0,952.0,971.68,38808.13,3755086.99,0.027841604655521657,0.03102318766374612,8,3,3,0,0
2019-08-09,600519.SH,978.5,980.95,958.99,962.03,28461.7,2760764.357,-0.009980896938616368,-0.0019612364147603145,8,3,4,0,0
2019-08-12,600519.SH,1010.31,1020.1,995.01,1018.63,81498.95,8208540.716,0.057168230995428004,0.03973786554139025,8,3,0,1,0
2019-08-13,600519.SH,1016.16,1026.0,1010.68,1017.95,30329.7,3088013.76,-0.0006677862153905423,-0.0027735633559275996,8,3,1,0,0
2019-08-14,600519.SH,1030.02,1051.9,1030.02,1043.33,41410.95,4327071.299,0.024626719982120626,0.012903328750204501,8,3,2,0,0
2019-08-15,600519.SH,1028.0,1046.48,1028.0,1044.9,27237.39,2821331.12,0.0015036660672587132,-0.0010738922041406695,8,3,3,0,0
2019-08-16,600519.SH,1049.84,1075.58,1041.0,1054.6,36086.73,3822488.363,0.009240361056304103,0.015727601528596757,8,3,4,0,0
2019-08-19,600519.SH,1061.0,1069.98,1049.05,1055.88,32867.58,3471558.016,0.0012129943491006046,0.014982040494884608,8,3,0,1,0
2019-08-20,600519.SH,1055.0,1073.68,1050.0,1070.0,28602.13,3038219.263,0.0132841060104818,0.018352699487472535,8,3,1,0,0
2019-08-21,600519.SH,1070.1,1076.97,1061.66,1066.0,25066.62,2678841.887,-0.0037453227301620373,0.008928289609806406,8,3,2,0,0
2019-08-22,600519.SH,1072.99,1104.0,1070.0,1104.0,37590.78,4099045.126,0.03502662211125074,0.03092862460400614,8,3,3,0,0
2019-08-23,600519.SH,1105.0,1133.56,1095.62,1130.1,40192.3,4495782.91,0.023366176529064475,0.02474089254950851,8,3,4,0,0
2019-08-26,600519.SH,1113.0,1128.0,1096.68,1102.95,48497.89,5382792.365,-0.024317716055763938,-0.052159320711285595,8,3,0,1,0
2019-08-27,600519.SH,1117.0,1131.31,1109.0,1109.0,52164.21,5830617.878,0.005470300040026466,0.015451196978642834,8,3,1,0,0
2019-08-28,600519.SH,1109.0,1123.19,1083.01,1100.11,47009.67,5169778.985,-0.00804853356357249,-0.0652167645590005,8,3,2,0,0
2019-08-29,600519.SH,1105.0,1118.18,1092.5,1113.1,29330.42,3247704.307,0.01173874071238501,0.012406526927775552,8,3,3,0,0
2019-08-30,600519.SH,1125.0,1146.0,1123.0,1142.0,44890.77,5093877.152,0.025632195716775996,0.00100547573465537,8,3,4,0,0
2019-09-02,600519.SH,1139.99,1144.98,1129.0,1138.76,28234.33,3210850.606,-0.0028411601216191684,-0.004344826188877882,9,3,0,1,0
2019-09-03,600519.SH,1140.0,1151.02,1128.56,1140.0,29485.09,3358578.409,0.0010883112942048356,-0.008152049762099267,9,3,1,0,0
2019-09-04,600519.SH,1140.8,1142.91,1120.11,1125.01,33600.22,3785904.728,-0.013236337900638162,-0.014449332249738767,9,3,2,0,0
2019-09-05,600519.SH,1129.0,1144.9,1128.0,1144.0,32930.84,3746608.087,0.016738968451839753,0.003454862441357953,9,3,3,0,0
2019-09-06,600519.SH,1144.5,1146.15,1131.0,1142.49,26176.59,2978155.822,-0.0013208019449182373,0.0024245207852438,9,3,4,0,0
2019-09-09,600519.SH,1145.0,1148.0,1135.0,1136.52,29379.34,3346080.774,-0.0052391289688147324,-0.04026575108006547,9,3,0,1,0
2019-09-10,600519.SH,1134.3,1135.0,1120.01,1123.85,26227.07,2952753.655,-0.011210671435174291,-0.034576847964238766,9,3,1,0,1
2019-09-11,600519.SH,1119.22,1119.97,1068.0,1069.52,81716.54,8904690.56,-0.049550340915969215,-0.025232624860205277,9,3,2,0,1
2019-09-12,600519.SH,1066.0,1109.98,1066.0,1099.0,41211.33,4498210.332,0.027190725728754472,0.021720425688728007,9,3,3,0,1
2019-09-16,600519.SH,1083.0,1103.95,1083.0,1099.0,31371.8,3432292.113,0.0,0.00804853356357249,9,3,0,1,0
2019-09-17,600519.SH,1094.0,1106.66,1087.0,1094.01,25196.93,2767385.769,-0.004550830695646546,-0.016289571408031556,9,3,1,0,0
2019-09-18,600519.SH,1108.5,1150.0,1108.18,1148.9,69314.47,7899560.194,0.04895511815134501,0.023322922434569016,9,3,2,0,0
2019-09-19,600519.SH,1148.0,1150.0,1137.1,1145.0,24479.8,2800064.436,-0.0034003258709791595,-0.0005591657493599911,9,3,3,0,0
2019-09-20,600519.SH,1151.0,1160.0,1147.59,1157.42,37626.66,4346138.244,0.010788753112691118,0.009700441818486283,9,3,4,0,0
2019-09-23,600519.SH,1157.0,1157.0,1131.0,1149.0,30026.33,3431058.973,-0.007301391252275913,0.005934946648362249,9,3,0,1,0
2019-09-24,600519.SH,1155.0,1184.9,1152.0,1184.0,36269.13,4259833.998,0.030006537595195226,0.013267569143355473,9,3,1,0,0
2019-09-25,600519.SH,1180.0,1188.87,1170.5,1174.0,24024.58,2832308.42,-0.008481815055908726,-0.007161013110990488,9,3,2,0,0
2019-09-26,600519.SH,1174.94,1183.35,1158.81,1167.0,26081.94,3050478.322,-0.0059803681014862775,-0.0007412391326715451,9,3,3,0,0
2019-09-27,600519.SH,1164.0,1183.0,1153.0,1174.75,22826.61,2671754.323,0.006619005696369307,0.017829677131543598,9,3,4,0,0
2019-09-30,600519.SH,1163.0,1169.43,1150.0,1150.0,30825.14,3565988.675,-0.021293416625629114,0.028256924290340102,9,3,0,1,0
2019-10-09,600519.SH,1166.2,1166.2,1135.05,1146.81,35788.57,4105282.379,-0.0027777674698103993,-0.02996849319856487,10,4,2,0,0
2019-10-10,600519.SH,1127.0,1158.93,1109.02,1155.0,41173.7,4685560.483,0.0071161690684080625,0.0071161690684080625,10,4,3,0,0
2019-10-11,600519.SH,1157.0,1175.0,1152.21,1174.6,28689.25,3343559.812,0.01682732013252508,0.021378150828171627,10,4,4,0,0
2019-10-14,600519.SH,1186.0,1187.66,1170.0,1180.0,27187.51,3209362.988,0.004586774371291291,-0.04436834378005372,10,4,0,1,0
2019-10-15,600519.SH,1180.0,1215.68,1177.03,1211.0,40034.73,4806856.333,0.025932026093381744,0.029332351964360903,10,4,1,0,0
2019-10-16,600519.SH,1168.0,1187.5,1160.0,1170.0,59150.59,6935972.684,-0.034442715761289655,-0.045231468873980774,10,4,2,0,0
2019-10-17,600519.SH,1176.0,1186.66,1162.5,1183.33,30508.7,3578144.114,0.01132874910417403,0.018630140356449942,10,4,3,0,0
2019-10-18,600519.SH,1179.0,1189.99,1171.69,1175.79,28291.61,3335011.086,-0.006392235811751412,-0.03639877340694664,10,4,4,0,0
2019-10-21,600519.SH,1171.86,1178.9,1163.3,1168.5,25274.67,2955023.935,-0.006219387105312002,0.0022624279505967237,10,4,0,1,0
2019-10-22,600519.SH,1178.0,1181.5,1163.89,1170.8,19309.43,2262188.262,0.0019664008388176057,0.007946768940303883,10,4,1,0,0
2019-10-23,600519.SH,1168.0,1178.0,1156.11,1158.91,23080.21,2684922.174,-0.010207367642407483,-0.01682637333877679,10,4,2,0,0
2019-10-24,600519.SH,1164.95,1166.0,1147.16,1150.27,26178.44,3025245.582,-0.00748321076645464,0.013810205859174474,10,4,3,0,0
2019-10-25,600519.SH,1153.3,1172.5,1143.03,1171.35,25998.45,3015928.985,0.018160232367925744,0.020937999837736143,10,4,4,0,0
2019-10-28,600519.SH,1166.01,1181.01,1165.0,1178.29,22485.99,2644563.044,0.005907305103466598,-0.0012088639649414645,10,4,0,1,0
2019-10-29,600519.SH,1181.11,1199.96,1177.77,1193.0,27803.71,3314271.728,0.012406908217655221,-0.0044204119148698595,10,4,1,0,0
2019-10-30,600519.SH,1190.0,1192.7,1176.0,1183.8,21254.75,2516524.166,-0.007741539841291001,-0.012328314212582292,10,4,2,0,0
2019-10-31,600519.SH,1196.0,1198.0,1176.15,1180.01,25909.27,3068884.874,-0.0032066902565519584,-0.029138716349933702,10,4,3,0,0
2019-11-01,600519.SH,1181.0,1191.95,1172.5,1185.0,22811.96,2697638.375,0.004219861569158212,0.03866257733044787,11,4,4,0,0
2019-11-04,600519.SH,1190.0,1209.99,1189.0,1199.59,26737.98,3209264.033,0.012237057158840159,0.0009083080546661293,11,4,0,1,0
2019-11-05,600519.SH,1199.5,1205.0,1192.0,1199.0,22254.72,2667596.023,-0.0004919557005571562,0.005900280111194256,11,4,1,0,0
2019-11-06,600519.SH,1197.0,1204.0,1188.88,1193.0,19737.51,2362005.422,-0.0050167329295982555,0.0012026541757137466,11,4,2,0,0
2019-11-07,600519.SH,1196.51,1201.88,1189.0,1201.37,16167.88,1933203.877,0.006991429139046268,0.005025028300228662,11,4,3,0,0
2019-11-08,600519.SH,1205.0,1215.65,1201.51,1205.0,24512.11,2964133.776,0.003016994687793151,0.013224362330200634,11,4,4,0,0
2019-11-11,600519.SH,1201.5,1206.2,1193.51,1199.0,17342.46,2082060.83,-0.004991690897241163,0.0024915198692134766,11,4,0,1,0
2019-11-12,600519.SH,1204.0,1209.6,1198.21,1201.6,19150.55,2303205.539,0.002166125982355993,-0.01599410638556975,11,4,1,0,0
2019-11-13,600519.SH,1207.0,1227.8,1200.0,1224.0,31977.04,3890666.569,0.018470182062401364,0.012562876958934766,11,4,2,0,0
2019-11-14,600519.SH,1227.0,1240.0,1222.0,1230.0,23521.12,2898399.7,0.00488998529419149,-0.007516922923463731,11,4,3,0,0
2019-11-15,600519.SH,1230.0,1232.91,1221.5,1224.9,16340.72,2003665.313,-0.004154961372822896,0.0035865784684681046,11,4,4,0,0
2019-11-18,600519.SH,1225.12,1229.45,1218.0,1227.28,18037.66,2204546.132,0.0019411305428782555,0.005147820799430214,11,4,0,1,0
2019-11-19,600519.SH,1228.0,1241.61,1225.02,1232.32,20623.75,2542105.913,0.004098233090025438,-0.00012162847913277375,11,4,1,0,0
2019-11-20,600519.SH,1230.0,1239.51,1228.06,1233.75,15280.53,1884957.278,0.0011597401211478342,-0.011077317037692325,11,4,2,0,0
2019-11-21,600519.SH,1231.0,1235.51,1221.06,1231.3,19187.39,2356277.766,-0.001987789948866059,-0.0014958342483089027,11,4,3,0,0
2019-11-22,600519.SH,1223.0,1229.0,1185.0,1194.0,47054.28,5677646.465,-0.030761506846277875,-0.02574477391667962,11,4,4,0,0
2019-11-25,600519.SH,1188.05,1194.0,1172.06,1182.06,38281.75,4518778.939,-0.010050335853502013,-0.01704176499254828,11,4,0,1,0
2019-11-26,600519.SH,1186.68,1198.6,1183.0,1185.0,40239.61,4794179.893,0.0024840954701854656,-0.0005328992176076852,11,4,1,0,0
2019-11-27,600519.SH,1192.8,1196.62,1184.51,1189.95,19848.81,2363839.726,0.004168514846890403,0.009160205744131567,11,4,2,0,0
2019-11-28,600519.SH,1194.97,1197.51,1169.02,1175.8,28844.99,3405325.549,-0.011962522447967139,-0.014128648430323132,11,4,3,0,0
2019-11-29,600519.SH,1165.5,1165.5,1112.89,1129.0,82397.32,9338326.554,-0.040616481818492645,-0.05908666388089401,11,4,4,0,0
2019-12-02,600519.SH,1118.2,1140.02,1118.2,1133.0,30784.41,3479717.421,0.0035366968783447916,-0.0013532884158466985,12,4,0,1,0
2019-12-03,600519.SH,1133.0,1133.0,1117.74,1118.0,27340.93,3066695.648,-0.013327607312962009,-0.009172645940139112,12,4,1,0,0
2019-12-04,600519.SH,1140.0,1144.66,1118.0,1122.33,35283.08,3980511.004,0.0038655067705395396,0.0019243762276612841,12,4,2,0,0
2019-12-05,600519.SH,1125.0,1132.01,1118.0,1129.8,21338.79,2402503.47,0.006633744405577957,0.002535511315552519,12,4,3,0,0
2019-12-06,600519.SH,1135.97,1170.0,1130.1,1170.0,39506.26,4565643.688,0.03496312290064019,0.03380338277949235,12,4,4,0,0
2019-12-09,600519.SH,1175.0,1176.0,1156.1,1158.7,21824.12,2543532.527,-0.00970506178878594,-0.007717271839919881,12,4,0,1,0
2019-12-10,600519.SH,1159.6,1165.0,1151.0,1164.4,15086.58,1749356.289,0.004907245868452037,0.03566875271472991,12,4,1,0,0
2019-12-11,600519.SH,1168.0,1170.75,1155.55,1158.98,14567.99,1689987.674,-0.004665624935999979,0.005384710917502034,12,4,2,0,0
2019-12-12,600519.SH,1156.0,1159.94,1130.08,1137.0,29409.16,3362699.683,-0.019147093184932018,-0.021631188655117484,12,4,3,0,0
2019-12-13,600519.SH,1146.0,1165.0,1146.0,1163.0,30000.59,3473927.971,0.02260965876812815,0.018441143921237746,12,4,4,0,0
2019-12-16,600519.SH,1163.0,1163.0,1137.94,1147.92,30936.42,3554133.64,-0.01305126447851368,-0.0010887420305465412,12,4,0,1,0
2019-12-17,600519.SH,1149.7,1173.6,1143.03,1169.98,42616.96,4937041.95,0.019035045588452704,0.05965152740694535,12,4,1,0,0
2019-12-18,600519.SH,1174.0,1175.2,1164.0,1168.0,19640.09,2295963.803,-0.0016937702404309363,-0.005230467118775728,12,4,2,0,0
2019-12-19,600519.SH,1163.0,1163.0,1152.0,1157.4,19552.3,2262598.597,-0.009116774248433934,0.0042108330645280745,12,4,3,0,0
2019-12-20,600519.SH,1162.18,1162.18,1141.5,1146.3,23563.84,2703612.358,-0.00963674601877429,-0.013502252789313829,12,4,4,0,0
2019-12-23,600519.SH,1139.0,1162.5,1136.0,1149.3,25919.18,2981937.538,0.0026136972537482706,-0.0040200471518296865,12,4,0,1,0
2019-12-24,600519.SH,1153.0,1155.0,1145.0,1148.0,11823.1,1358536.199,-0.0011317634952012767,-0.03609488639584146,12,4,1,0,0
2019-12-25,600519.SH,1143.0,1143.0,1130.01,1133.7,24305.97,2755735.164,-0.01253467785595852,-0.00282961606717258,12,4,2,0,0
2019-12-26,600519.SH,1132.0,1141.98,1119.99,1135.1,22877.27,2585996.501,0.0012341327377409783,-0.0036731131307110587,12,4,3,0,0
2019-12-27,600519.SH,1150.0,1172.0,1150.0,1163.0,47066.28,5486452.901,0.024282120757370684,0.028947745693370663,12,4,4,0,0
2019-12-30,600519.SH,1170.2,1195.5,1170.2,1185.8,40760.66,4827682.057,0.019414778754602402,0.03856187193953442,12,4,0,1,0
2019-12-31,600519.SH,1183.0,1188.0,1176.51,1183.0,22588.81,2666705.1,-0.0023640672948799235,-0.024973726063008073,12,4,1,0,0
2020-01-02,600519.SH,1128.0,1145.06,1116.0,1130.0,148099.16,16696837.095,-0.0458359522720011,-0.03278468779348742,1,1,3,0,0
2020-01-03,600519.SH,1117.0,1117.0,1076.9,1078.56,130318.78,14266380.596,-0.0465908146012568,-0.0656258601897095,1,1,4,0,0
2020-01-06,600519.SH,1070.86,1092.9,1067.3,1077.99,63414.78,6853917.601,-0.0005286221170610617,0.0011651481233698746,1,1,0,1,0
2020-01-07,600519.SH,1077.5,1099.0,1076.4,1094.53,47853.59,5220697.068,0.015226851375362394,0.024343625623796328,1,1,1,0,0
2020-01-08,600519.SH,1085.05,1095.5,1082.58,1088.14,25008.25,2720371.915,-0.005855230755060781,0.0037815152637135085,1,1,2,0,0
2020-01-09,600519.SH,1094.0,1105.39,1090.0,1102.7,37405.87,4110949.814,0.013291901156263108,0.010678203902514838,1,1,3,0,0
2020-01-10,600519.SH,1109.0,1115.99,1102.5,1112.5,35975.87,3993457.118,0.008848017275762565,0.009979780770963842,1,1,4,0,0
2020-01-13,600519.SH,1112.5,1129.2,1112.0,1124.27,38515.75,4325687.959,0.01052420108972374,0.02305887894568226,1,1,0,1,0
2020-01-14,600519.SH,1124.2,1124.89,1103.0,1107.4,35144.65,3916300.79,-0.01511901074125177,-0.01635314347899275,1,1,1,0,0
2020-01-15,600519.SH,1109.01,1121.6,1105.0,1112.13,26029.11,2895603.674,0.004262170063451087,-0.020019950693919597,1,1,2,0,0
2020-01-16,600519.SH,1118.87,1118.87,1102.58,1107.0,23191.65,2571593.141,-0.004623441743681234,-0.024038220498283636,1,1,3,0,0
2020-01-17,600519.SH,1110.0,1112.78,1101.01,1107.5,23472.75,2599645.144,0.0004515692106537017,0.002815636505533625,1,1,4,0,0
2020-01-20,600519.SH,1111.86,1111.86,1082.0,1091.0,35391.3,3858246.844,-0.015010516086220171,0.03082543618578093,1,1,0,1,2
2020-01-21,600519.SH,1081.0,1087.0,1072.3,1075.3,32874.05,3542441.308,-0.014495014436589848,0.032095800164666954,1,1,1,0,2
2020-01-22,600519.SH,1070.0,1084.0,1055.38,1075.51,36200.04,3875275.065,0.00019527526900731118,0.0007238973860683728,1,1,2,0,2
2020-01-23,600519.SH,1076.0,1076.0,1037.0,1052.8,53468.43,5638945.742,-0.021341686094435097,-0.03656853746979749,1,1,3,0,2
2020-02-04,600519.SH,1015.0,1057.0,1011.01,1038.01,62624.18,6490469.043,-0.014147862980256498,-0.008292632225195717,2,1,1,0,0
2020-02-05,600519.SH,1050.0,1054.0,1033.03,1049.99,47418.24,4956355.235,0.011475221705897098,-0.00181667945036601,2,1,2,0,0
2020-02-06,600519.SH,1059.43,1075.0,1052.02,1071.0,47171.21,5011246.407,0.01981215115105517,0.010964133875292603,2,1,3,0,0
2020-02-07,600519.SH,1070.01,1077.0,1061.02,1076.0,31278.71,3348894.576,0.004657670273981118,-0.005866530815742621,2,1,4,0,0
2020-02-10,600519.SH,1062.0,1074.6,1057.2,1066.49,30533.42,3251908.506,-0.008877579319356954,0.006241431421894816,2,1,0,1,0
2020-02-11,600519.SH,1063.0,1099.68,1062.8,1098.0,47917.93,5222918.915,0.029117460667102968,0.02485529060365188,2,1,1,0,0
2020-02-12,600519.SH,1089.0,1098.79,1085.88,1097.27,28125.43,3072293.973,-0.0006650662806011454,0.003958375463080088,2,1,2,0,0
2020-02-13,600519.SH,1098.0,1113.89,1088.01,1091.0,30357.36,3335277.425,-0.005730569955804121,-0.006182139166457823,2,1,3,0,0
2020-02-14,600519.SH,1090.45,1093.51,1083.11,1088.0,23287.6,2534568.401,-0.002753558417182944,0.012256957669037227,2,1,4,0,0
2020-02-17,600519.SH,1082.5,1096.19,1082.4,1093.82,27028.22,2946182.657,0.005335008208024128,0.019830022644613976,2,1,0,1,0
2020-02-18,600519.SH,1090.01,1096.88,1083.0,1084.0,26664.96,2897729.692,-0.00901825362431996,-0.009213528893327272,2,1,1,0,0
2020-02-19,600519.SH,1085.0,1101.5,1078.0,1096.5,37051.47,4052365.602,0.011465385858350885,0.03280707195278598,2,1,2,0,0
2020-02-20,600519.SH,1096.7,1124.0,1095.41,1118.0,46802.62,5220660.94,0.019418085857101808,0.033565948837358306,2,1,3,0,0
2020-02-21,600519.SH,1111.46,1123.54,1110.01,1112.88,28940.08,3225337.16,-0.004590124963729458,-0.016065346669626557,2,1,4,0,0
2020-02-24,600519.SH,1105.5,1110.0,1085.5,1087.18,38650.36,4221857.466,-0.0233640619629103,-0.04317621311396547,2,1,0,1,0
2020-02-25,600519.SH,1078.0,1082.09,1067.88,1074.81,38385.62,4127432.13,-0.011443286033782307,-0.016100956307763425,2,1,1,0,0
2020-02-26,600519.SH,1062.0,1084.0,1055.0,1073.7,43560.97,4663278.433,-0.001033274314532484,0.00784430500482447,2,1,2,0,0
2020-02-27,600519.SH,1076.0,1094.99,1076.0,1087.39,34498.29,3758783.81,0.012669701981513626,-0.016447758685589342,2,1,3,0,0
2020-02-28,600519.SH,1070.3,1082.0,1049.97,1057.0,49946.57,5307929.213,-0.028345622551365857,-0.02768055627076471,2,1,4,0,0
2020-03-02,600519.SH,1050.11,1096.55,1050.01,1086.01,47663.04,5154329.159,0.027075722684379855,0.032806292640183976,3,1,0,1,0
2020-03-03,600519.SH,1098.0,1118.88,1098.0,1113.0,50250.15,5585227.657,0.024548642720927383,0.027302201138110327,3,1,1,0,0
2020-03-04,600519.SH,1125.0,1139.0,1116.24,1128.92,53792.99,6080149.243,0.01420235119608293,0.008867342988058802,3,1,2,0,0
2020-03-05,600519.SH,1136.31,1174.99,1130.56,1171.0,62426.45,7210485.104,0.03659666112608928,0.04561491475040924,3,1,3,0,0
2020-03-06,600519.SH,1163.0,1176.0,1151.98,1155.5,30641.0,3553622.358,-0.013324933883281709,-0.024790319741632594,3,1,4,0,0
2020-03-09,600519.SH,1135.0,1135.0,1111.31,1114.01,43404.09,4865288.5,-0.03656703260681393,-0.05598511846391574,3,1,0,1,0
2020-03-10,600519.SH,1113.0,1168.0,1113.0,1156.0,58062.93,6635936.156,0.036999652124701576,0.041589777088431035,3,1,1,0,0
2020-03-11,600519.SH,1155.5,1169.58,1141.0,1158.52,35547.57,4124607.952,0.002177558194156326,0.025541620157066625,3,1,2,0,0
2020-03-12,600519.SH,1141.22,1153.0,1125.1,1138.5,36630.63,4172606.105,-0.017431721922685384,-0.005988435888903076,3,1,3,0,0
2020-03-13,600519.SH,1090.0,1128.98,1080.0,1112.03,75885.31,8348496.48,-0.023524432639911552,-0.022491158325379068,3,1,4,0,0
2020-03-16,600519.SH,1103.98,1107.95,1062.0,1067.0,51232.54,5548946.745,-0.04133620156212903,-0.05400590354364265,3,1,0,1,0
2020-03-17,600519.SH,1055.0,1078.0,1011.12,1045.1,79359.12,8277472.787,-0.020738397701295597,0.00760722485007026,3,1,1,0,0
2020-03-18,600519.SH,1040.0,1060.0,1007.99,1007.99,73459.88,7582762.547,-0.03615432565327481,-0.06323004833765467,3,1,2,0,0
2020-03-19,600519.SH,993.99,1015.0,960.1,996.0,102265.07,10075880.47,-0.011966270362584908,-0.03651491308351229,3,1,3,0,0
2020-03-20,600519.SH,1011.0,1043.0,1011.0,1035.28,60139.19,6169094.444,0.03867994292881605,0.024477591732733117,3,1,4,0,0
2020-03-23,600519.SH,1000.0,1035.28,991.52,1019.0,48472.1,4918121.944,-0.01585016729068922,-0.0524468284167785,3,1,0,1,0
2020-03-24,600519.SH,1043.0,1058.88,1035.0,1056.0,46650.96,4900364.144,0.03566643104348177,0.04899136492676348,3,1,1,0,0
2020-03-25,600519.SH,1087.98,1091.36,1074.2,1080.1,37048.66,4015061.222,0.02256544415822148,0.05913247676503541,3,1,2,0,0
2020-03-26,600519.SH,1073.33,1091.2,1062.0,1064.92,30048.56,3231754.298,-0.014153950473245303,-0.05115360259794688,3,1,3,0,0
2020-03-27,600519.SH,1085.0,1092.0,1075.01,1075.5,36261.12,3931759.353,0.009885990756601792,0.007708432562445466,3,1,4,0,0
2020-03-30,600519.SH,1060.25,1077.0,1057.0,1072.0,30687.41,3279823.025,-0.0032596070770374297,0.014172114845647954,3,1,0,1,0
2020-03-31,600519.SH,1082.0,1115.0,1081.8,1111.0,47984.37,5293170.703,0.035734448008883035,0.05925888064879459,3,1,1,0,0
2020-04-01,600519.SH,1117.0,1129.0,1103.0,1103.0,33205.35,3700184.247,-0.007226770386127512,0.034109431176001515,4,2,2,0,0
2020-04-02,600519.SH,1104.0,1145.0,1103.88,1145.0,45205.61,5095167.594,0.03737089673483762,0.05810929443613322,4,2,3,0,0
2020-04-03,600519.SH,1139.03,1147.96,1131.98,1139.79,27617.61,3148421.866,-0.004560602094958455,0.031593723558316356,4,2,4,0,0
2020-04-07,600519.SH,1161.95,1166.5,1148.89,1159.95,43488.0,5041525.481,0.017532865829772426,0.029499136192357334,4,2,1,0,0
2020-04-08,600519.SH,1152.0,1166.31,1152.0,1159.76,24224.42,2809422.1,-0.00016381358051198447,-0.03884375650932803,4,2,2,0,0
2020-04-09,600519.SH,1166.0,1169.0,1147.96,1158.5,22816.97,2640230.492,-0.0010870222702115129,0.014763145020477708,4,2,3,0,0
2020-04-10,600519.SH,1157.88,1181.5,1153.5,1165.0,27804.34,3252600.672,0.005595022127369731,-0.03007140891611204,4,2,4,0,0
2020-04-13,600519.SH,1165.0,1169.98,1148.5,1162.3,15981.47,1854563.731,-0.0023202863501383675,-0.02488573050835985,4,2,0,1,0
2020-04-14,600519.SH,1176.0,1191.55,1166.0,1185.1,36799.55,4340858.665,0.01942635854474073,0.03358030901798603,4,2,1,0,0
2020-04-15,600519.SH,1192.0,1203.99,1187.1,1189.6,29332.29,3501318.26,0.0037899569515422726,-0.00609603380505952,4,2,2,0,0
2020-04-16,600519.SH,1192.97,1197.1,1184.1,1197.1,21727.74,2588431.844,0.006284849111378499,0.009544456188415928,4,2,3,0,0
2020-04-17,600519.SH,1210.0,1234.56,1205.01,1226.0,38245.69,4676618.151,0.023854872238833202,-0.011879575770049833,4,2,4,0,0
2020-04-20,600519.SH,1221.0,1231.5,1216.8,1227.3,24238.64,2963483.323,0.0010597971073051937,0.008286567493432706,4,2,0,1,0
2020-04-21,600519.SH,1221.02,1223.99,1193.0,1200.0,29224.22,3517018.487,-0.02249507782737048,-0.0598659745622081,4,2,1,0,0
2020-04-22,600519.SH,1206.0,1249.5,1202.22,1244.5,44034.73,5430377.598,0.03641228603155522,0.040972888126513674,4,2,2,0,0
2020-04-23,600519.SH,1250.0,1265.68,1247.77,1252.26,26898.51,3377042.463,0.006216076024068151,-0.011316789805704275,4,2,3,0,0
